,x,y,z
20.5,7.632359602,14.93213668,8.929110391
20.501,7.697828336,15.05678939,9.035347491
20.502,7.775902481,15.17608656,9.144673497
20.503,7.831184474,15.31041756,9.222898855
20.504,7.934526837,15.44515746,9.306768161
20.505,7.995583746,15.58552033,9.414350322
20.506,8.076234665,15.73580237,9.511939952
20.507,8.15008414,15.85385842,9.622398589
20.508,8.229258293,15.99160083,9.724479017
20.509,8.305960339,16.1274109,9.827131526
20.51,8.383094153,16.24476366,9.92190497
20.511,8.454781155,16.38177593,10.0297299
20.512,8.538769627,16.53384282,10.16264544
20.513,8.637606091,16.65468717,10.28150952
20.514,8.695138904,16.80273283,10.39649894
20.515,8.786055833,16.93638163,10.5010356
20.516,8.854858236,17.07112238,10.62379753
20.517,8.950197175,17.19982694,10.75784451
20.518,9.048495569,17.35731883,10.86078197
20.519,9.103191216,17.50068626,11.01987938
20.52,9.188994889,17.62181845,11.15331982
20.521,9.290881065,17.7623845,11.27779386
20.522,9.380408034,17.88657657,11.41285458
20.523,9.455153547,18.03692593,11.55212318
20.524,9.527657855,18.16872813,11.69121563
20.525,9.619034249,18.29006704,11.82423935
20.526,9.690411007,18.44058384,11.98847667
20.527,9.799813465,18.58129545,12.11344465
20.528,9.893747956,18.71421054,12.28473777
20.529,9.964354206,18.8483917,12.44375386
20.53,10.06076484,18.99973106,12.58338436
20.531,10.1479974,19.10711791,12.76838129
20.532,10.24418239,19.26105947,12.92339277
20.533,10.31909798,19.40687546,13.07676183
20.534,10.41807217,19.54428026,13.23555144
20.535,10.51291678,19.68574819,13.40419916
20.536,10.5950331,19.81066254,13.59199548
20.537,10.71716316,19.93957708,13.74549699
20.538,10.80322205,20.05805017,13.96174322
20.539,10.87426172,20.19634229,14.13679517
20.54,10.98211333,20.31705627,14.31358722
20.541,11.05781445,20.45801004,14.47901327
20.542,11.18347943,20.58730173,14.70549512
20.543,11.25485211,20.71678698,14.85201454
20.544,11.37416652,20.8368176,15.06174501
20.545,11.44454781,20.94282481,15.26814259
20.546,11.53679304,21.09595353,15.47374771
20.547,11.63222565,21.20414706,15.65719644
20.548,11.75645539,21.350192,15.88919268
20.549,11.84877673,21.46951076,16.08153029
20.55,11.92651536,21.58741016,16.3060499
20.551,12.01512117,21.68740602,16.50780409
20.552,12.113121,21.79788666,16.73541259
20.553,12.23069101,21.93477214,16.94811573
20.554,12.31085883,22.02462298,17.19049634
20.555,12.41220371,22.11414703,17.41731114
20.556,12.51836519,22.25346047,17.63889788
20.557,12.62036128,22.36476278,17.86638876
20.558,12.70912507,22.45412727,18.11057646
20.559,12.83184641,22.57894417,18.35091561
20.56,12.89716385,22.67153643,18.5777834
20.561,12.99930103,22.76985623,18.83563813
20.562,13.10775812,22.84188797,19.08009405
20.563,13.19226263,22.95913161,19.31619145
20.564,13.30224687,23.03671415,19.57449553
20.565,13.3691606,23.12828559,19.84573948
20.566,13.50515042,23.21787179,20.08073186
20.567,13.5735487,23.29952322,20.35681962
20.568,13.70766386,23.38135131,20.62405785
20.569,13.76195548,23.44122239,20.87589274
20.57,13.87654243,23.52351028,21.16325404
20.571,13.97360002,23.58878717,21.41628464
20.572,14.0840006,23.6598789,21.6889423
20.573,14.16950109,23.7424717,21.9881803
20.574,14.25724957,23.78407015,22.26786306
20.575,14.37588466,23.8434448,22.52203173
20.576,14.45823503,23.89021268,22.80790972
20.577,14.54631236,23.93763347,23.10103458
20.578,14.64769109,23.97773422,23.39201837
20.579,14.73911328,24.01748865,23.68160896
20.58,14.82178126,24.0831279,23.97239801
20.581,14.92345267,24.0926676,24.28107496
20.582,14.99114839,24.11446282,24.56052661
20.583,15.10461275,24.15554495,24.8504597
20.584,15.19802306,24.17101363,25.16406292
20.585,15.28577222,24.18771968,25.45899412
20.586,15.34277104,24.19721798,25.75432277
20.587,15.46078793,24.21395657,26.08299596
20.588,15.55995654,24.22060177,26.36011696
20.589,15.6281838,24.20476336,26.65330992
20.59,15.73337333,24.20679323,26.99578382
20.591,15.80220713,24.21065676,27.30570892
20.592,15.89137066,24.18609825,27.6078058
20.593,15.95977437,24.16137279,27.9104159
20.594,16.04689757,24.14015446,28.23578365
20.595,16.13912035,24.10083745,28.54616759
20.596,16.21290747,24.06668957,28.87017916
20.597,16.30412138,24.03319525,29.17564291
20.598,16.3542449,23.98393882,29.47014248
20.599,16.4180552,23.93903124,29.79670095
20.6,16.50993205,23.89012574,30.10898163
20.601,16.5678961,23.80894074,30.42107191
20.602,16.66156292,23.76631745,30.73243346
20.603,16.73815625,23.68517717,31.06503679
20.604,16.79352985,23.6007308,31.37174452
20.605,16.87762739,23.52251134,31.66749731
20.606,16.94935939,23.43771845,31.98512222
20.607,16.99185388,23.32800935,32.30116351
20.608,17.0572649,23.24111577,32.59596029
20.609,17.1122025,23.14792436,32.90809106
20.61,17.17764332,23.02281309,33.22029392
20.611,17.22380449,22.91729208,33.51580633
20.612,17.27002598,22.77261035,33.83603227
20.613,17.342294,22.67286684,34.12984265
20.614,17.40585582,22.5308795,34.42696327
20.615,17.43738064,22.39202662,34.72205154
20.616,17.4840145,22.25151891,35.05874056
20.617,17.53582457,22.10185088,35.3209063
20.618,17.59300803,21.94201303,35.6151943
20.619,17.64048841,21.80474167,35.9200838
20.62,17.66083703,21.63066973,36.19398574
20.621,17.71641269,21.47752881,36.4920805
20.622,17.75295827,21.2706373,36.7639479
20.623,17.7688348,21.10494651,37.03386088
20.624,17.81886478,20.92446994,37.32054199
20.625,17.85175822,20.74041266,37.58639231
20.626,17.87594422,20.53210579,37.83320156
20.627,17.89082326,20.33379972,38.0998337
20.628,17.92043923,20.13061081,38.38178636
20.629,17.95620597,19.9419911,38.6415728
20.63,17.96866243,19.71285521,38.89176213
20.631,17.95778268,19.49136698,39.12807831
20.632,17.98920376,19.2705524,39.35733214
20.633,17.99154195,19.03920652,39.63155654
20.634,18.02124931,18.81850591,39.85025881
20.635,18.00938774,18.59245662,40.08822434
20.636,18.04533561,18.34135632,40.30422702
20.637,18.01462587,18.09339183,40.53394758
20.638,18.00061264,17.86373878,40.74249559
20.639,18.02667703,17.60078471,40.9542679
20.64,18.01161286,17.35752251,41.15566443
20.641,18.00264768,17.09600361,41.3597199
20.642,17.99514776,16.83262184,41.54638936
20.643,17.98831038,16.58172906,41.73038918
20.644,17.97699184,16.32034533,41.94653842
20.645,17.96692926,16.02646088,42.12031172
20.646,17.93021674,15.79905763,42.2920392
20.647,17.91645297,15.50156866,42.44429743
20.648,17.88571027,15.2163421,42.62137216
20.649,17.85204238,14.94870205,42.75830127
20.65,17.82613988,14.67187455,42.92976455
20.651,17.79625265,14.37493811,43.07180071
20.652,17.74998182,14.09985062,43.18715612
20.653,17.72760129,13.81453857,43.34420348
20.654,17.66598276,13.55763344,43.46756241
20.655,17.63867753,13.25854231,43.57714969
20.656,17.59939727,12.94870163,43.7037388
20.657,17.5435065,12.65518413,43.79651272
20.658,17.48635694,12.35717445,43.90734434
20.659,17.41816521,12.09690198,44.00422677
20.66,17.39909495,11.79160511,44.10833623
20.661,17.3328803,11.50300368,44.1692048
20.662,17.26376114,11.21892499,44.26718455
20.663,17.20452941,10.92192112,44.31454208
20.664,17.1349883,10.62174009,44.38296023
20.665,17.07458519,10.34327592,44.44950173
20.666,17.00313248,10.02835516,44.49807267
20.667,16.95249416,9.757131577,44.56003283
20.668,16.8808256,9.467605727,44.58711128
20.669,16.78283748,9.189601766,44.64230301
20.67,16.72423894,8.902567336,44.66282234
20.671,16.64478476,8.616958882,44.69124811
20.672,16.55427519,8.306556046,44.72283599
20.673,16.48478105,8.034243266,44.72668513
20.674,16.37161629,7.74608028,44.76214718
20.675,16.27873397,7.48610949,44.75290253
20.676,16.22478862,7.190599182,44.76403299
20.677,16.11183937,6.902470561,44.73478316
20.678,16.01549374,6.630843955,44.74638811
20.679,15.92902438,6.369628221,44.71295759
20.68,15.83021162,6.106775908,44.70843392
20.681,15.73365406,5.826233908,44.67290803
20.682,15.63315533,5.543227433,44.64879042
20.683,15.55143936,5.291189993,44.61682493
20.684,15.42200815,5.023871363,44.56681695
20.685,15.32230524,4.799365173,44.52408308
20.686,15.21019115,4.521450884,44.47654341
20.687,15.13576365,4.271901507,44.44077553
20.688,15.00216775,4.00761937,44.39569134
20.689,14.89511525,3.765223373,44.30937182
20.69,14.77928151,3.52368513,44.25313186
20.691,14.66781668,3.275371544,44.18250168
20.692,14.54739421,3.001913487,44.1130884
20.693,14.45427189,2.792364993,44.04456922
20.694,14.30599789,2.564663571,43.95322751
20.695,14.19866837,2.333114337,43.87183196
20.696,14.08808508,2.11736484,43.78100565
20.697,13.96390576,1.896254947,43.69928406
20.698,13.83974446,1.680224097,43.62087409
20.699,13.70091598,1.445433369,43.50717466
20.7,13.59559038,1.227638449,43.40400964
20.701,13.47857556,1.008598382,43.29156107
20.702,13.33879681,0.822769645,43.20549426
20.703,13.23169969,0.630587332,43.10470815
20.704,13.08522514,0.431812545,43.01714129
20.705,12.95715055,0.220813515,42.87818465
20.706,12.81820814,0.047009593,42.78085707
20.707,12.70168594,-0.144638231,42.65208235
20.708,12.59286304,-0.34430827,42.53298432
20.709,12.45908693,-0.521528101,42.43118467
20.71,12.32568038,-0.688394428,42.30218493
20.711,12.19201303,-0.875931646,42.17296665
20.712,12.06550241,-1.026644074,42.06238746
20.713,11.93908812,-1.210069562,41.92264207
20.714,11.79177327,-1.357130954,41.78615945
20.715,11.66992236,-1.513010193,41.68309325
20.716,11.52331066,-1.675358299,41.5396312
20.717,11.40082937,-1.830591331,41.41399772
20.718,11.27679912,-1.996162404,41.28445454
20.719,11.13387463,-2.146386877,41.14450895
20.72,11.00408478,-2.271301081,41.03011918
20.721,10.8687253,-2.413895302,40.8786739
20.722,10.74426422,-2.539085316,40.72712196
20.723,10.60459478,-2.685561511,40.61783381
20.724,10.4738918,-2.807977068,40.48366632
20.725,10.336703,-2.929453242,40.32320238
20.726,10.21821866,-3.061699259,40.20863974
20.727,10.05347978,-3.162299557,40.05297003
20.728,9.91933736,-3.29874176,39.90888742
20.729,9.811431839,-3.396762008,39.78830313
20.73,9.665820708,-3.51996388,39.63170764
20.731,9.542215155,-3.630279961,39.50102217
20.732,9.397689115,-3.744817029,39.36604816
20.733,9.284598275,-3.849770732,39.21737955
20.734,9.152900568,-3.932216867,39.08408197
20.735,9.002007826,-4.027381245,38.93575227
20.736,8.894290088,-4.128787722,38.7974246
20.737,8.759955636,-4.204100711,38.66878989
20.738,8.628713657,-4.296694563,38.49603901
20.739,8.498212682,-4.375971179,38.37236118
20.74,8.369756136,-4.480854726,38.2332531
20.741,8.24146954,-4.554524816,38.09779751
20.742,8.100513254,-4.628171572,37.96012681
20.743,8.011698518,-4.688767394,37.82019561
20.744,7.857742304,-4.785438296,37.69079204
20.745,7.738010774,-4.827769202,37.54761323
20.746,7.615932349,-4.92318093,37.41675262
20.747,7.491642342,-4.975427796,37.26498447
20.748,7.370142764,-5.043202711,37.13590069
20.749,7.246532196,-5.085654332,37.00678161
20.75,7.131220549,-5.162156876,36.8699518
20.751,6.998471936,-5.224871392,36.71594771
20.752,6.856036412,-5.261974302,36.58813438
20.753,6.7378527,-5.336102969,36.44555771
20.754,6.632135402,-5.377526311,36.3320262
20.755,6.508361443,-5.422266289,36.19148094
20.756,6.401193203,-5.482820009,36.06306344
20.757,6.266609615,-5.502443631,35.94376403
20.758,6.13655741,-5.546450455,35.80857484
20.759,6.038837831,-5.605145786,35.67840184
20.76,5.909362493,-5.642242366,35.56128096
20.761,5.825295369,-5.672522716,35.41495082
20.762,5.696993819,-5.710791451,35.29617234
20.763,5.58571444,-5.750113084,35.16029797
20.764,5.479076967,-5.788020914,35.02878988
20.765,5.35583471,-5.818511122,34.91265888
20.766,5.252377858,-5.827770728,34.78894743
20.767,5.136807766,-5.863992239,34.67570409
20.768,5.012863781,-5.918217796,34.54888482
20.769,4.90240825,-5.919194612,34.41688861
20.77,4.804847655,-5.957739532,34.31356444
20.771,4.708875818,-5.978840695,34.18192799
20.772,4.586897842,-5.986786525,34.04582272
20.773,4.476160553,-6.009382594,33.93716846
20.774,4.394877759,-6.042149953,33.83154909
20.775,4.266987279,-6.051747397,33.7144154
20.776,4.18046215,-6.085849317,33.59867323
20.777,4.070763217,-6.095877308,33.4914912
20.778,3.966868914,-6.112303251,33.37275568
20.779,3.866345953,-6.121535596,33.26888322
20.78,3.776426648,-6.130312844,33.15750777
20.781,3.665091291,-6.166940698,33.03877724
20.782,3.575890034,-6.148989276,32.90309832
20.783,3.477827009,-6.174975818,32.80307093
20.784,3.385183129,-6.20153057,32.69768715
20.785,3.292705414,-6.194600856,32.59817696
20.786,3.198350493,-6.210997618,32.49233949
20.787,3.107979867,-6.215523413,32.38986928
20.788,2.991898863,-6.213414853,32.27225256
20.789,2.912227639,-6.228130779,32.18037136
20.79,2.817483737,-6.215231197,32.0881438
20.791,2.727493784,-6.239758687,31.96728854
20.792,2.635522931,-6.240552611,31.87093075
20.793,2.557838263,-6.241573037,31.76038203
20.794,2.468372859,-6.250852324,31.67235069
20.795,2.383645199,-6.236224061,31.577614
20.796,2.302545067,-6.242899409,31.45345235
20.797,2.203107166,-6.265905976,31.36789097
20.798,2.128389734,-6.25235189,31.27932595
20.799,2.053937854,-6.244616936,31.17869041
20.8,1.955743239,-6.267759077,31.0727914
20.801,1.888823918,-6.254577887,31.00099404
20.802,1.797248368,-6.24594249,30.88671024
20.803,1.716358954,-6.253642264,30.79629134
20.804,1.641026918,-6.246308087,30.70031407
20.805,1.545821629,-6.238254185,30.6244525
20.806,1.484911558,-6.24240001,30.54412143
20.807,1.402880911,-6.237408961,30.44297021
20.808,1.343670729,-6.239876264,30.34347591
20.809,1.251360387,-6.24076085,30.25559853
20.81,1.164099719,-6.222845567,30.17859699
20.811,1.102833057,-6.233216264,30.07243536
20.812,1.026529697,-6.217113516,30.00818922
20.813,0.957104512,-6.218500861,29.90935162
20.814,0.897309506,-6.218253918,29.83186316
20.815,0.826865298,-6.213116652,29.7351492
20.816,0.755461666,-6.201609294,29.65796954
20.817,0.689184674,-6.196916205,29.58540994
20.818,0.596137769,-6.191577381,29.49346713
20.819,0.537292679,-6.184223399,29.40353451
20.82,0.449958591,-6.181462259,29.3121471
20.821,0.403601513,-6.181026974,29.24399895
20.822,0.358219275,-6.167480527,29.17400118
20.823,0.269579248,-6.155249529,29.08164615
20.824,0.207956221,-6.163754039,29.00546322
20.825,0.138597548,-6.163547373,28.92070074
20.826,0.102561799,-6.142878029,28.84196172
20.827,0.017959939,-6.146428347,28.76091951
20.828,-0.033523839,-6.154009248,28.68957224
20.829,-0.091246081,-6.141662867,28.61268799
20.83,-0.168340156,-6.121623293,28.528314
20.831,-0.212069532,-6.099737638,28.47533938
20.832,-0.283025007,-6.11670743,28.39506139
20.833,-0.341579594,-6.11110547,28.31987928
20.834,-0.381624503,-6.101191436,28.24713494
20.835,-0.436296802,-6.086178128,28.17774964
20.836,-0.501247744,-6.062786796,28.11925445
20.837,-0.555560587,-6.097037706,28.02079877
20.838,-0.616004593,-6.083254905,27.97047926
20.839,-0.670567901,-6.057084321,27.88047888
20.84,-0.731188358,-6.088246136,27.80599552
20.841,-0.78511297,-6.058687139,27.7233954
20.842,-0.843436078,-6.046068299,27.6841581
20.843,-0.872268069,-6.041280832,27.59954465
20.844,-0.910716405,-6.041748631,27.54783655
20.845,-0.991428654,-6.042416923,27.4620153
20.846,-1.034636942,-6.02790342,27.41424312
20.847,-1.083500638,-6.031553105,27.35519939
20.848,-1.128059436,-6.026566874,27.27840449
20.849,-1.189295739,-5.99653479,27.21626936
20.85,-1.227111101,-6.010623321,27.14891292
20.851,-1.274020338,-5.996136437,27.06358242
20.852,-1.295472131,-6.005835975,27.02316025
20.853,-1.371993822,-5.993583842,26.94950992
20.854,-1.401318869,-5.98042138,26.90794859
20.855,-1.450043553,-5.974518011,26.84799765
20.856,-1.495851461,-5.994180785,26.76005757
20.857,-1.545289765,-5.970574961,26.68210598
20.858,-1.591909526,-5.989236024,26.6390042
20.859,-1.631179751,-5.989362027,26.57391058
20.86,-1.666751238,-5.979275035,26.50789787
20.861,-1.716816559,-5.965254038,26.44639379
20.862,-1.764284134,-5.956894427,26.38047104
20.863,-1.814192437,-5.954110096,26.34588131
20.864,-1.867961227,-5.95329198,26.25958441
20.865,-1.885796658,-5.959165229,26.22043802
20.866,-1.947563289,-5.961298603,26.18490669
20.867,-1.962816123,-5.959108799,26.10383459
20.868,-2.010987387,-5.964589322,26.03607694
20.869,-2.054982702,-5.953395912,25.96992873
20.87,-2.074271882,-5.930953094,25.92555234
20.871,-2.129667552,-5.953905069,25.86555983
20.872,-2.153161802,-5.932238984,25.81520058
20.873,-2.192304638,-5.934023503,25.75275435
20.874,-2.227137879,-5.935274119,25.70567891
20.875,-2.277648554,-5.929517869,25.66367368
20.876,-2.314474147,-5.933892647,25.58276369
20.877,-2.365506528,-5.957737217,25.54718397
20.878,-2.383432891,-5.940760901,25.49348437
20.879,-2.421739953,-5.942884717,25.4488798
20.88,-2.451791183,-5.947235157,25.3878796
20.881,-2.474315544,-5.934381152,25.32633939
20.882,-2.518172503,-5.938821707,25.25161116
20.883,-2.550757468,-5.939591297,25.21479812
20.884,-2.58649469,-5.931226127,25.17210777
20.885,-2.625472658,-5.936359383,25.12447233
20.886,-2.671225363,-5.941709931,25.068554
20.887,-2.698422498,-5.935087538,25.02687716
20.888,-2.728344345,-5.939315497,24.97409102
20.889,-2.752972032,-5.944615288,24.91186255
20.89,-2.793620119,-5.957724604,24.86834676
20.891,-2.822424734,-5.948639887,24.82607731
20.892,-2.866500763,-5.960710241,24.77126012
20.893,-2.889896864,-5.956603494,24.70999059
20.894,-2.918668091,-5.960028709,24.67448138
20.895,-2.932454303,-5.958691024,24.62294041
20.896,-2.96430646,-5.973719133,24.57925405
20.897,-2.979721135,-5.991569499,24.5318609
20.898,-3.037806982,-5.983271392,24.47298656
20.899,-3.056519635,-6.002462647,24.43952375
20.9,-3.084450946,-5.992163202,24.3907815
20.901,-3.1328434,-6.004520326,24.33164197
20.902,-3.150454636,-5.984913736,24.28761201
20.903,-3.181943479,-6.010856333,24.23335238
20.904,-3.203623642,-5.997982396,24.20533733
20.905,-3.246458819,-6.026751476,24.14732972
20.906,-3.265840966,-6.036741199,24.12086432
20.907,-3.274758577,-6.039473934,24.05720416
20.908,-3.314038385,-6.040914186,24.01566649
20.909,-3.343208191,-6.07650082,23.97703869
20.91,-3.379742162,-6.052998004,23.94298478
20.911,-3.394606603,-6.057449693,23.88596154
20.912,-3.412023773,-6.085321754,23.85819931
20.913,-3.4341853,-6.071311784,23.80973258
20.914,-3.486231018,-6.093203133,23.72820866
20.915,-3.501066013,-6.105193582,23.7231365
20.916,-3.510218821,-6.123862237,23.67797465
20.917,-3.552135663,-6.12504548,23.64569899
20.918,-3.593701937,-6.126710018,23.58668313
20.919,-3.595606825,-6.132868855,23.55413443
20.92,-3.624815335,-6.126494388,23.51701388
20.921,-3.656012813,-6.153523906,23.5028825
20.922,-3.672881231,-6.163002324,23.44006386
20.923,-3.703308925,-6.166013466,23.4014217
20.924,-3.732408737,-6.184209537,23.35332165
20.925,-3.740193895,-6.202501523,23.31771396
20.926,-3.774353816,-6.209359277,23.29789474
20.927,-3.797143583,-6.228846379,23.24805612
20.928,-3.819024765,-6.225605172,23.21452992
20.929,-3.854176455,-6.258969472,23.16344525
20.93,-3.882452253,-6.255083556,23.11651415
20.931,-3.902059202,-6.28168585,23.10581609
20.932,-3.918247481,-6.277162852,23.05672742
20.933,-3.937453889,-6.307459914,23.03708711
20.934,-3.953040435,-6.302394409,22.972698
20.935,-3.981532421,-6.313367205,22.94842423
20.936,-4.026794957,-6.333162494,22.89400869
20.937,-4.042036198,-6.346763599,22.86903792
20.938,-4.054496372,-6.373610263,22.83497669
20.939,-4.074086539,-6.369503118,22.81322989
20.94,-4.095252668,-6.40482678,22.76407339
20.941,-4.124581396,-6.409769369,22.73561143
20.942,-4.164817002,-6.434280459,22.69059947
20.943,-4.177807532,-6.432056344,22.67000371
20.944,-4.1892969,-6.443564439,22.64858003
20.945,-4.226243904,-6.461162489,22.59975713
20.946,-4.256984722,-6.4904714,22.56224982
20.947,-4.265524732,-6.51094381,22.53050714
20.948,-4.293618519,-6.540180929,22.52320369
20.949,-4.31293293,-6.535459123,22.48492627
20.95,-4.338549697,-6.578891893,22.43481141
20.951,-4.345838549,-6.568935549,22.40200225
20.952,-4.370921088,-6.600838489,22.35837407
20.953,-4.374177595,-6.635965606,22.34371673
20.954,-4.431632267,-6.622130392,22.32193228
20.955,-4.430478424,-6.64521854,22.27822647
20.956,-4.454370248,-6.65184233,22.26197468
20.957,-4.466799992,-6.699356836,22.2330557
20.958,-4.508134092,-6.71571423,22.20748432
20.959,-4.534135775,-6.708399878,22.1896571
20.96,-4.55161227,-6.759213175,22.15217054
20.961,-4.549162414,-6.763585221,22.11274883
20.962,-4.601309691,-6.782525624,22.08492347
20.963,-4.622746048,-6.819421475,22.06041559
20.964,-4.652552417,-6.835628225,22.04996172
20.965,-4.663625529,-6.839735289,21.97461587
20.966,-4.696762431,-6.860769231,21.97892964
20.967,-4.720471199,-6.897824244,21.94984833
20.968,-4.714320196,-6.904276901,21.91023372
20.969,-4.771780856,-6.922531253,21.89518729
20.97,-4.780749592,-6.951016334,21.89366954
20.971,-4.784270813,-6.978812274,21.85620364
20.972,-4.806783547,-6.993685673,21.80244347
20.973,-4.844999475,-7.025525346,21.80986451
20.974,-4.831696362,-7.05342428,21.78769073
20.975,-4.883126814,-7.076425616,21.7523183
20.976,-4.910682447,-7.094901863,21.719993
20.977,-4.908153479,-7.125031135,21.71029898
20.978,-4.960550206,-7.142079635,21.69637646
20.979,-4.96739482,-7.17877055,21.66199123
20.98,-4.995146482,-7.174970942,21.63280242
20.981,-5.015207131,-7.215888478,21.60435924
20.982,-5.036924197,-7.246854672,21.58788364
20.983,-5.067698713,-7.27060599,21.58884898
20.984,-5.081323251,-7.290952276,21.56650511
20.985,-5.097467806,-7.325160415,21.53584444
20.986,-5.106044881,-7.331179835,21.507481
20.987,-5.144579871,-7.367175733,21.50518282
20.988,-5.168838993,-7.393225122,21.46899772
20.989,-5.185390801,-7.430009388,21.46337095
20.99,-5.214466344,-7.451380431,21.43286353
20.991,-5.225640799,-7.470522417,21.40255016
20.992,-5.250736288,-7.509688208,21.38909891
20.993,-5.281656077,-7.522872816,21.35847903
20.994,-5.307763428,-7.542208649,21.36023202
20.995,-5.334870722,-7.58080444,21.35084538
20.996,-5.351810056,-7.618990852,21.33849094
20.997,-5.352880887,-7.62739428,21.3177066
20.998,-5.386285699,-7.666195865,21.28526308
20.999,-5.427025811,-7.691020408,21.27600431
21,-5.442848922,-7.727866008,21.30031796
21.001,-5.467827809,-7.760283913,21.24340428
21.002,-5.483081403,-7.779402644,21.24532183
21.003,-5.512452879,-7.797095925,21.21850221
21.004,-5.532158896,-7.857987175,21.21070445
21.005,-5.548190846,-7.867414854,21.20252598
21.006,-5.586691481,-7.901378539,21.18884293
21.007,-5.591785009,-7.935742214,21.16779749
21.008,-5.633247621,-7.965246823,21.17316428
21.009,-5.654536291,-8.007391508,21.15218886
21.01,-5.674652421,-8.01765299,21.13234461
21.011,-5.704353121,-8.051364222,21.14185246
21.012,-5.702818449,-8.073269189,21.11299301
21.013,-5.752296076,-8.120050338,21.12541692
21.014,-5.776519012,-8.150548526,21.08816167
21.015,-5.79620691,-8.178845678,21.11201837
21.016,-5.817457211,-8.222228136,21.08821221
21.017,-5.84269734,-8.251231009,21.07055432
21.018,-5.861088899,-8.267423498,21.08369069
21.019,-5.888302555,-8.31032476,21.05053679
21.02,-5.918547469,-8.323830169,21.06184743
21.021,-5.937218432,-8.380308532,21.05519833
21.022,-5.961544025,-8.41286178,21.04174475
21.023,-5.995505888,-8.427292395,21.04416328
21.024,-6.004980283,-8.46993534,21.02191251
21.025,-6.039829684,-8.517574505,21.01630755
21.026,-6.055193211,-8.561183916,21.03129198
21.027,-6.080358295,-8.573011793,21.0162608
21.028,-6.10690691,-8.637563619,21.01520717
21.029,-6.122349202,-8.652214935,21.01218204
21.03,-6.149940115,-8.676697583,21.01066331
21.031,-6.194568915,-8.706010012,21.00765639
21.032,-6.206805837,-8.745560391,21.0006439
21.033,-6.229551583,-8.779218859,21.00656287
21.034,-6.258088979,-8.817026745,21.00716215
21.035,-6.288960129,-8.844786036,21.00494299
21.036,-6.314712285,-8.900005197,20.99770917
21.037,-6.316515421,-8.910200184,21.01158601
21.038,-6.369130349,-8.957234259,20.99279098
21.039,-6.389570624,-8.989247699,20.9933624
21.04,-6.419735177,-9.039411141,21.03673133
21.041,-6.4314683,-9.075016635,20.99895483
21.042,-6.469588394,-9.113297498,21.00049233
21.043,-6.492368226,-9.130202769,21.03240232
21.044,-6.519985652,-9.179545623,21.01703929
21.045,-6.538434102,-9.211320553,21.01218818
21.046,-6.583224845,-9.240220469,21.02506671
21.047,-6.593863646,-9.297581363,21.03999812
21.048,-6.621799667,-9.331772792,21.02819029
21.049,-6.666633044,-9.360039447,21.04871351
21.05,-6.692298747,-9.40299865,21.05209579
21.051,-6.717634159,-9.442993263,21.0580177
21.052,-6.750437687,-9.464617201,21.06309539
21.053,-6.772708311,-9.50103418,21.07758156
21.054,-6.788940861,-9.539878636,21.07173461
21.055,-6.828973107,-9.572553071,21.10454894
21.056,-6.85436473,-9.624404603,21.08604933
21.057,-6.881893046,-9.666843108,21.08896419
21.058,-6.89540986,-9.694041116,21.11184247
21.059,-6.929957284,-9.74371554,21.11650818
21.06,-6.956752778,-9.775891389,21.15289019
21.061,-6.979731033,-9.80768143,21.16057469
21.062,-7.000295145,-9.85187659,21.19053037
21.063,-7.049867156,-9.888952913,21.17095756
21.064,-7.059761579,-9.920802736,21.20076129
21.065,-7.112269536,-9.947867903,21.21577117
21.066,-7.142396741,-10.0115737,21.22438431
21.067,-7.149165794,-10.05916055,21.22894864
21.068,-7.179654741,-10.07247586,21.25084674
21.069,-7.210527338,-10.13595393,21.26147335
21.07,-7.243758227,-10.16366268,21.2728101
21.071,-7.273257043,-10.20317523,21.30158936
21.072,-7.290943296,-10.21159605,21.30589743
21.073,-7.328204964,-10.24916305,21.31804644
21.074,-7.363059921,-10.29950985,21.34957398
21.075,-7.393993225,-10.34419578,21.3746761
21.076,-7.403573623,-10.39471051,21.40338872
21.077,-7.436922604,-10.42210679,21.41475057
21.078,-7.503967558,-10.4606867,21.44763596
21.079,-7.51067541,-10.49882293,21.45769542
21.08,-7.562666416,-10.53123808,21.45218344
21.081,-7.561951319,-10.57491076,21.50218851
21.082,-7.609902335,-10.61988459,21.50775577
21.083,-7.625891381,-10.65375058,21.55452753
21.084,-7.658944549,-10.68019519,21.56968766
21.085,-7.699672883,-10.73472507,21.58485312
21.086,-7.713759324,-10.76734541,21.61803431
21.087,-7.745050611,-10.80167152,21.63487294
21.088,-7.785223478,-10.85601926,21.65841447
21.089,-7.812433728,-10.86975632,21.67107293
21.09,-7.823502881,-10.91622603,21.71163168
21.091,-7.864346832,-10.98588113,21.74355525
21.092,-7.894618272,-10.99544465,21.76988986
21.093,-7.933824848,-11.0454763,21.81192522
21.094,-7.956262661,-11.07017552,21.84491164
21.095,-8.004691229,-11.11384101,21.86330035
21.096,-8.03855435,-11.16485435,21.90131036
21.097,-8.056634841,-11.20214645,21.94362854
21.098,-8.098999235,-11.21696808,21.96322854
21.099,-8.125282165,-11.26443491,21.99876854
21.1,-8.152083254,-11.30106457,22.01943389
21.101,-8.195855026,-11.34577142,22.06000597
21.102,-8.21307811,-11.37170786,22.0849325
21.103,-8.266772954,-11.41286373,22.11243436
21.104,-8.292920937,-11.44988912,22.15732432
